OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-ELMERFALLP_040425_DH,ELMER FALLS POND DEEP HOLE,Lake,DEEP HOLE,04150101,,,,,43.9259100000,-75.2875100000,,,,GPS Code (Pseudo Range) Precise Position,NAD83,,,,,,,US,36,049,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-ELMIRAR_120019_DH,ELMIRA RESERVOIR DEEP HOLE,Lake,DEEP HOLE,02050105,,,,,42.1086800000,-76.8474900000,,,,GPS-Unspecified,NAD83,,,,,,,US,36,015,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-ELMR08,Elmira Reservoir,Reservoir,,02050105,,,,,42.1088800000,-76.8476600000,,,,GPS-Unspecified,WGS84,324.,m,,,Topographic Map Interpolation,SEALV,US,36,015,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-ELO_1-1,Lake Ontario,Great Lake,"Black River Bay, Adjacent To Water Tank At Sackets Harbor",04150102,,,,,43.9688900000,-76.1025000000,,,,GPS-Unspecified,NAD83,74.,m,,,Topographic Map Interpolation,SEALV,US,36,045,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-ELO_1-2,Lake Ontario,Great Lake,"Black River Bay, Adjacent To Water Tank At Sackets Harbor",04150102,,,,,43.9688900000,-76.1025000000,,,,GPS-Unspecified,NAD83,74.,m,,,Topographic Map Interpolation,SEALV,US,36,045,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-ELO_1-3,Lake Ontario,Great Lake,"Black River Bay, Adjacent To Water Tank At Sackets Harbor",04150102,,,,,43.9688900000,-76.1025000000,,,,GPS-Unspecified,NAD83,74.,m,,,Topographic Map Interpolation,SEALV,US,36,045,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-ELO_17,Stillwater Reservoir,Reservoir,Adjacent To Small Island Near State Boat Launch,04150101,,,,,43.8880600000,-75.0280600000,,,,GPS-Unspecified,NAD83,516.,m,,,Topographic Map Interpolation,SEALV,US,36,043,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-ELO_17A,Stillwater Reservoir,Reservoir,Near Spillway,04150101,,,,,43.8958300000,-75.0402800000,,,,GPS-Unspecified,NAD83,516.,m,,,Topographic Map Interpolation,SEALV,US,36,043,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-ELO_17B,Stillwater Reservoir,Reservoir,"Near Spillway, 5 M Upstrm. Of Small Dam Nr. Mouth",04150101,,,,,43.8966700000,-75.0422200000,,,,GPS-Unspecified,NAD83,516.,m,,,Topographic Map Interpolation,SEALV,US,36,043,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-ELO_21,Fulton Chain Of Lakes,Lake,"In Lake, Near Mouth Of Eagle Creek",04150101,,,,,43.7142000000,-74.9500000000,,,,GPS-Unspecified,NAD83,520.,m,,,Topographic Map Interpolation,SEALV,US,36,043,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-ELO_24,Fourth Lake,Lake,Eagle Bay,04150101,,,,,43.7661100000,-74.8141700000,,,,GPS-Unspecified,NAD83,521.,m,,,Topographic Map Interpolation,SEALV,US,36,043,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-ELO_31,Salmon River Reservoir,Reservoir,Near Huckleberry Island,04140102,,,,,43.5371000000,-75.8617000000,,,,GPS-Unspecified,NAD83,285.,m,,,Topographic Map Interpolation,SEALV,US,36,075,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-ELO_35,Fourth Lake,Lake,Eagle Bay (Blind Field Duplicate Of #24),04150101,,,,,43.7661100000,-74.8141700000,,,,GPS-Unspecified,NAD83,521.,m,,,Topographic Map Interpolation,SEALV,US,36,043,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-ELO_36,Fourth Lake,Lake,Eagle Bay (Field Replicate Of #24),04150101,,,,,43.7663900000,-74.8144400000,,,,GPS-Unspecified,NAD83,521.,m,,,Topographic Map Interpolation,SEALV,US,36,043,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-EMEADOWP_140989_WO,FREEPORT RESERVOIR WEST OUTLET,Lake,OUTLET,02030202,,,,,40.6600200000,-73.5700800000,,,,GPS-Unspecified,NAD83,,,,,,,US,36,059,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-EMUDL_120144_DH,EAST MUD LAKE DEEP HOLE,Lake,Deep Hole,04120101,,,,,42.4335300000,-79.0963200000,,,,GPS Code (Pseudo Range) Precise Position,NAD83,,,,,,,US,36,013,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-ENCHANTEDP_040780_NW,ENCHANTED POND NW SHORELINE (P N. OF OLD FORGE ON LAND OWNED BY WATER PARK),Lake,NORTH WEST,04150101,,,,,43.7227310000,-74.9659560000,,,,Interpolation-Other,NAD83,,,,,,,US,36,043,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-ENGLEVILLP1_070589_C,ENGLEVILLE POND (1) (NAME REFLECTED ON MAPS),Lake,CENTER,02020005,,,,,42.7561000000,-74.6519000000,,,,GPS Code (Pseudo Range) Precise Position,NAD83,,,,,,,US,36,095,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-ENGLEVILLP2_070589_C,ENGLEVILLE (ENGLE'S) POND (2) (SMALLER/MAIN WATER SUPPLY FOR SHARON SPRINGS),Lake,CENTER,02020005,,,,,42.7602200000,-74.6473700000,,,,GPS Code (Pseudo Range) Precise Position,NAD83,,,,,,,US,36,095,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-ERIEBM_04,Lake Erie,Great Lake,Erie Basin Marina,04120104,,,,,42.8817000000,-78.8856000000,,,,GPS-Unspecified,NAD83,174.,m,,,Topographic Map Interpolation,SEALV,US,36,029,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-ERIEB_MARINA4A,Lake Erie,Great Lake,"Erie Basin Marina, Mouth",04120104,,,,,42.8845000000,-78.8887000000,,,,GPS-Unspecified,NAD83,174.,m,,,Topographic Map Interpolation,SEALV,US,36,029,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-ERIEP_110125_P,ERIE POND AT LETCHWROTH SP,Lake,PARKS,04130002,,,,,42.5838300000,-78.0570500000,,,,Interpolation-Other,NAD83,,,,,,,US,36,121,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-ESIDNEYR_160262_DH,EAST SIDNEY RESERVOIR DEEP HOLE,Lake,DEEP HOLE,02050101,,,,,42.3299700000,-75.2263900000,,,,GPS-Unspecified,NAD83,,,,,,,US,36,025,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-ESOPUSL_130434_DH,ESOPUS LAKE DEEP HOLE,Lake,DEEPH HOLE,02020008,,,,,41.8755600000,-73.9692500000,,,,GPS Code (Pseudo Range) Precise Position,NAD83,,,,,,,US,36,111,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-EVANSL_090050_DH,EVE(A)NS LAKE DEEP HOLE,Lake,Deep Hole,02040104,,,,,41.7650010000,-74.6524250000,,,,Interpolation-Other,NAD83,,,,,,,US,36,105,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-FAUNL_100020_DH,FAUN LAKE DEEP HOLE,Lake,DEEP HOLE,04120104,,,,,42.6406100000,-78.2898370000,,,,Interpolation-Other,NAD83,,,,,,,US,36,121,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-FAWNL_070605_DH,FAWN LAKE DEEP HOLE,Lake,DEEP HOLE,02020005,,,,,42.5619700000,-74.1677100000,,,,GPS-Unspecified,NAD83,,,,,,,US,36,001,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-FEATHERSTOL_070571_C,FEATHERSTONHAUGH LAKE CENTER,Lake,Deep Hole,02020004,,,,,42.8143770000,-74.1158360000,,,,Interpolation-Other,NAD83,,,,,,,US,36,093,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-FERGUSONL_130028_P,FERGUSON LAKE AT ROCKEFELLER SP,Lake,Parks,02030101,,,,,41.0994370000,-73.8265800000,,,,Interpolation-Other,NAD83,,,,,,,US,36,119,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-FERNL_020222_DH,FERN LAKE DEEP HOLE,Lake,DEEP HOLE,04150404,,,,,44.4876400000,-73.7219800000,,,,GPS Code (Pseudo Range) Precise Position,NAD83,,,,,,,US,36,019,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-FIRSTR_130150_P,LETCHWORTH VILLAGE 1ST RES. HARRIAMAN SP,Lake,PARKS,02030101,,,,,41.2159200000,-74.0590100000,,,,Interpolation-Other,NAD83,,,,,,,US,36,087,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-FISHP_040614_DH,FISH POND ON BEAVER MEADOW CREEK DH,Lake,DEEP HOLE,04150101,,,,,43.7802600000,-75.2602900000,,,,GPS Code (Pseudo Range) Precise Position,NAD83,,,,,,,US,36,049,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-FLOODWOODP_020142_DH,FLOODWOOD POND DEEP HOLE,Lake,DEEP HOLE,04150406,,,,,44.3317380000,-74.3904020000,,,,Interpolation-Other,NAD83,,,,,,,US,36,033,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-FLOODWOODP_081030_DH,FLOODWOOD POND (LAKEVIEW WMA) OUTLET,Lake,DEEP HOLE,04140102,,,,,43.7229100000,-76.1978100000,,,,GPS Code (Pseudo Range) Precise Position,NAD83,,,,,,,US,36,045,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-FLYP_160335_O,FLY POND OUTLET,Lake,OUTLET,02050101,,,,,42.5881930000,-74.6101710000,,,,Interpolation-Other,NAD83,,,,,,,US,36,095,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-FORESTL_131016_DH,FOREST LAKE (HARRIMAN),Lake,DEEP HOLE,02030103,,,,,41.2978900000,-74.1027500000,,,,GPS Code (Pseudo Range) Precise Position,NAD83,,,,,,,US,36,071,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-FOSTERL_110161_D,FOSTER LAKE NEAR DAM,Lake,NEAR DAM,04130002,,,,,42.2345400000,-77.8239900000,,,,GPS-Unspecified,NAD83,,,,,,,US,36,003,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-FOXL_090192_DH,FOX LAKE DEEP HOLE,Lake,Deep Hole,02040104,,,,,41.5924020000,-74.9380450000,,,,Interpolation-Other,NAD83,,,,,,,US,36,105,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-FRANCISP_010035_DH,FRANCIS POND DEEP HOLE,Lake,Deep Hole,04140202,,,,,43.2884900000,-75.9369800000,,,,GPS Code (Pseudo Range) Precise Position,NAD83,,,,,,,US,36,075,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-FREDONIAR_100160_DH,FREDONIA RESERVOIR DEEP HOLE,Lake,Deep Hole,04120101,,,,,42.3958130000,-79.3100850000,,,,Interpolation-Other,NAD83,,,,,,,US,36,013,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-FRESHP_140209_P,FRESH POND CAUMSETT SP,Lake,PARKS,02030201,,,,,40.9345600000,-73.4569900000,,,,Interpolation-Other,NAD83,,,,,,,US,36,103,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-FRESHP_140458_DH,FRESH POND (SI) DEEP HOLE,Lake,DEEP HOLE,02030202,,,,,41.0575410000,-72.3357880000,,,,GPS-Unspecified,NAD83,,,,,,,US,36,103,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-FRIENDSL_050365_DH,FRIENDS LAKE DEEP HOLE,Lake,DEEP HOLE,02020001,,,,,43.6239000000,-73.8435800000,,,,GPS-Unspecified,NAD83,,,,,,,US,36,113,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-FRNDL08,Friends Lake,Lake,,02020001,,,,,43.6250200000,-73.8448300000,,,,GPS-Unspecified,WGS84,279.,m,,,Topographic Map Interpolation,SEALV,US,36,113,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-FROGP_100128_O,FROG POND OUTLET,Lake,Outlet,04120102,,,,,42.4386710000,-78.4815890000,,,,Interpolation-Other,NAD83,,,,,,,US,36,009,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-FULTON3RDL_040782_DH,FULTON 3RD LAKE DEEP HOLE,Lake,DEEP HOLE,04150101,,,,,43.7299800000,-74.8987000000,,,,GPS-Unspecified,NAD83,,,,,,,US,36,043,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-FULTON4THL_040782_DH,FULTON 4TH LAKE DEEP HOLE,Lake,DEEP HOLE,04150101,,,,,43.7565800000,-74.7990600000,,,,GPS Code (Pseudo Range) Precise Position,NAD83,,,,,,,US,36,041,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-FULTON5THL_040786_DH,FULTON 5TH LAKE DEEP HOLE,Lake,DEEP HOLE,04150101,,,,,43.7477800000,-74.7919500000,,,,GPS-Unspecified,NAD83,,,,,,,US,36,041,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-FULTON6THL_040787_DH,FULTON 6TH LAKE DEEP HOLE,Lake,DEEP HOLE,04150101,,,,,43.7490300000,-74.7735700000,,,,GPS Code (Pseudo Range) Precise Position,NAD83,,,,,,,US,36,041,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-FULTON7THL_040787_DH,FULTON 7TH LAKE DEEP HOLE,Lake,DEEP HOLE,04150101,,,,,43.7443000000,-74.7319100000,,,,GPS-Unspecified,NAD83,,,,,,,US,36,041,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-GALWAYL_070563_DH,GALWAY LAKE DEEP HOLE,Lake,DEEP HOLE,02020004,,,,,43.0288900000,-74.0713200000,,,,GPS-Unspecified,NAD83,,,,,,,US,36,091,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-GEORGICAP_140780_DH,GEORGICA POND DEEP HOLE,Lake,DEEP HOLE,02030202,,,,,40.9391930000,-72.2304730000,,,,Interpolation-Other,NAD83,,,,,,,US,36,103,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-GIBBSP_140306_FP,GIBBS POND FISHING PIER,Lake,FISHING PIER,02030202,,,,,40.8446700000,-73.1393400000,,,,GPS-Unspecified,NAD83,,,,,,,US,36,103,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-GILBERTL_160287_P,GILBERT LAKE AT GILBERT LAKE STATE PARK,Lake,PARKS,02050101,,,,,42.5791900000,-75.1279640000,,,,GPS Code (Pseudo Range) Precise Position,NAD83,,,,,,,US,36,077,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-GILBERTL_160287_PI,GILBERT LAKE INLET AT GILBERT LAKE STATE PARK,Lake,PARKS,02050101,,,,,42.5837670000,-75.1308860000,,,,GPS Code (Pseudo Range) Precise Position,NAD83,,,,,,,US,36,077,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-GILMANL_050281_DH,GILMAN POND DEEP HOLE,Lake,DEEP HOLE,02020002,,,,,43.4648000000,-74.3154700000,,,,GPS-Unspecified,NAD83,,,,,,,US,36,041,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-GLEN07,Glen Lake,Lake,Off Boat Launch,04150401,,,,,43.3639800000,-73.6776300000,,,,GPS-Unspecified,WGS84,121.,m,,,Topographic Map Interpolation,SEALV,US,36,113,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-GLENCREEKL_010378_P,GLEN CREEK LAKE AT WATKINS GLEN SP,Lake,PARKS,04140201,,,,,42.3622700000,-76.9301200000,,,,Interpolation-Other,NAD83,,,,,,,US,36,097,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-GLENIRISP_110124_P,GLEN IRIS POND AT LETCHWORTH SP,Lake,PARKS,04130002,,,,,42.5847300000,-78.0424700000,,,,Interpolation-Other,NAD83,,,,,,,US,36,121,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-GLENMEREL_130668_DH,GLENMERE LAKE DEEP HOLE,Lake,DEEP HOLE,02020007,,,,,41.3351570000,-74.3300200000,,,,Interpolation-Other,NAD83,,,,,,,US,36,071,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-GLENWOODL_080167_DH,GLENWOOD LAKE DEEP HOLE,Lake,DEEP HOLE,04130001,,,,,43.2334570000,-78.3897190000,,,,Interpolation-Other,NAD83,,,,,,,US,36,073,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-GOODALEL_160067_DH,GOODALE LAKE DEEP HOLE,Lake,DEEP HOLE,02050102,,,,,42.7081900000,-76.1445300000,,,,GPS-Unspecified,NAD83,,,,,,,US,36,023,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-GOODHUEL_120027_DH,GOODHUE LAKE DEEP HOLE,Lake,Deep Hole,02050104,,,,,42.1814850000,-77.2766950000,,,,Interpolation-Other,NAD83,,,,,,,US,36,101,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-GOODYEARL_160360_DH,GOODYEAR LAKE,Lake,DEEP HOLE,02050101,,,,,42.5071600000,-74.9823330000,,,,Interpolation-Other,NAD83,,,,,,,US,36,077,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-GOOSEP_081037_O,GOOSE POND (LAKEVIEW WMA) OUTLET,Lake,OUTLET,04140102,,,,,43.7180100000,-76.2015200000,,,,GPS Code (Pseudo Range) Precise Position,NAD83,,,,,,,US,36,045,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-GOUINLOCKP_100016_DH,GOUINLOCKS POND DEEP HOLE,Lake,Deep Hole,04120104,,,,,42.8068870000,-78.2082250000,,,,Interpolation-Other,NAD83,,,,,,,US,36,121,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-GRASSYSPRR_141055_DH,GRASSY SPRAIN RESERVOIR DEEP HOLE,Lake,DEEP HOLE,02030102,,,,,40.9615540000,-73.8515630000,,,,Interpolation-Other,NAD83,,,,,,,US,36,119,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-GREATP_140378_DH,GREAT POND DEEP HOLE,Lake,DEEP HOLE,02030201,,,,,41.0671220000,-72.4542760000,,,,Interpolation-Other,NAD83,,,,,,,US,36,103,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-GREENL_010147_DH,GREEN LAKE AT GREEN LAKE SP DEEP HOLE,Lake,DEEP HOLE,04140202,,,,,43.0504400000,-75.9663800000,,,,Interpolation-Other,NAD83,,,,,,,US,36,067,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-GREENL_010147_P,GREEN LAKE AT GREEN LAKE SP,Lake,PARKS,04140202,,,,,43.0504400000,-75.9663800000,,,,Interpolation-Other,NAD83,,,,,,,US,36,067,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-GREENL_100081_DH,GREEN LAKE (ERIE) DEEP HOLE,Lake,Deep Hole,04120103,,,,,42.7575150000,-78.7535120000,,,,Interpolation-Other,NAD83,,,,,,,US,36,029,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-GREENP_010013_C,GREEN POND (3 RIVERS WMA) CENTER,Lake,Center,04140203,,,,,43.2036630000,-76.3320320000,,,,Interpolation-Other,NAD83,,,,,,,US,36,067,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-GSACADAGAL_050127_DH,GREAT SACANDAGA LAKE DEEP HOLE,Lake,DEEP HOLE,02020002,,,,,43.1077400000,-74.1820900000,,,,GPS Code (Pseudo Range) Precise Position,NAD83,,,,,,,US,36,035,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-GSL07,Great Sacanadaga Lake,Lake,Near State Boat Launch,02020002,,,,,43.2685500000,-74.0550300000,,,,GPS-Unspecified,WGS84,235.,m,,,Topographic Map Interpolation,SEALV,US,36,091,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-HADLOCKP_020432_DH,HADLOCK POND DEEP HOLE,Lake,HADLOCK POND DEEP HOLE,04150401,,,,,43.4165000000,-73.5771000000,,,,GPS-Unspecified,NAD83,,,,,,,US,36,115,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-HALFMOONL_090193_DH,HALFMOOON LAKE DEEP HOLE,Lake,Deep Hole,02040104,,,,,41.5976970000,-74.9438810000,,,,Interpolation-Other,NAD83,,,,,,,US,36,105,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-HALLOCKSP_140362_P,HALLOCKS POND JAMESPORT SP,Lake,PARKS,02030202,,,,,40.9902000000,-72.5978500000,,,,Interpolation-Other,NAD83,,,,,,,US,36,103,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-HALLSP_141008?_O,HALLS POND OUTLET,Lake,OUTLET,02030202,,,,,40.6872600000,-73.6602900000,,,,GPS-Unspecified,NAD83,,,,,,,US,36,059,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-HAMPMANORP_130297_DH,HAMPTON MANOR POND DEEP HOLE,Lake,DEEP HOLE,02020006,,,,,42.6180900000,-73.7267500000,,,,GPS Code (Pseudo Range) Precise Position,NAD83,,,,,,,US,36,083,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-HANGINGBP_110150_BL,HANGING BOG POND NEAR LAUNCH,Lake,NEAR LAUNCH,04130002,,,,,42.3052300000,-78.2493100000,,,,GPS-Unspecified,NAD83,,,,,,,US,36,003,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-HARLEMMEER_131036_C,HARLEM MEER CENTER,Lake,CENTER,02030101,,,,,40.7973000000,-73.9533870000,,,,Interpolation-Other,NAD83,,,,,,,US,36,061,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-HARLOWL_105128?_P,HARLOW LAKE AT DARIEN LAKE SP,Lake,PARKS,04120104,,,,,42.9054200000,-78.4306900000,,,,Interpolation-Other,NAD83,,,,,,,US,36,037,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-HASHAMONUP_140420_DH,HASHAMONUCK POND DEEP HOLE,Lake,DEEP HOLE,02030202,,,,,41.0850440000,-72.4056100000,,,,Interpolation-Other,NAD83,,,,,,,US,36,103,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-HELDEBERGL_130207_DH,HELDEBERG LAKE DEEP HOLE,Lake,Deep Hole,02020006,,,,,42.5999190000,-74.0144560000,,,,Interpolation-Other,NAD83,,,,,,,US,36,001,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-HEMPSTEADL_141012_P,HEMPSTEAD LAKE AT HEMPSTEAD SP,Lake,PARKS,02030202,,,,,40.6766200000,-73.6441000000,,,,Interpolation-Other,NAD83,,,,,,,US,36,059,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-HESSIANL_130184_P,HESSIAN LAKE AT BEAR MOUNTAIN SP,Lake,PARKS,02030101,,,,,41.3150030000,-73.9912120000,,,,Interpolation-Other,NAD83,,,,,,,US,36,087,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-HIDDENP_130168_P,HIDDEN POND AT FAHNESTOCK SP,Lake,PARKS,02030101,,,,,41.4414400000,-73.8492670000,,,,Interpolation-Other,NAD83,,,,,,,US,36,079,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-HIGHFALLSP_040418_DH,HIGH FALLS POND DEEP HOLE,Lake,DEEP HOLE,04150101,,,,,43.9266700000,-75.3724600000,,,,GPS-Unspecified,NAD83,,,,,,,US,36,049,,,,,,,,,,STORET
21NYDECA_WQX,New York State Dec Division Of Water,21NYDECA_WQX-HIGHLANDL_090179_DH,HIGHLAND LAKE DEEP HOLE,Lake,DEEP HOLE,02040104,,,,,41.5274800000,-74.8495500000,,,,GPS-Unspecified,NAD83,,,,,,,US,36,105,,,,,,,,,,STORET
